SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
C03M2D4NLZ,8/17/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,8.89
C03M2D4NLZ,8/18/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,7.19
C03M2D4NLZ,8/19/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,2.63
C03M2D4NLZ,8/20/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,7.84
C03M2D4NLZ,8/21/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,8.13
C03M2D4NLZ,8/22/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,11.76
C03M2D4NLZ,8/23/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,14.29
C03M2D4NLZ,8/24/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,9.27
C03M2D4NLZ,8/25/2019,1000 Inputs,1006 Gamepads and Controllers,899.94,6,11.05
C03M2D4NLZ,8/26/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,11.48
C03M2D4NLZ,8/27/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,7.69
C03M2D4NLZ,8/28/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,11.71
C03M2D4NLZ,8/29/2019,1000 Inputs,1006 Gamepads and Controllers,-149.99,-1,10.74
C03M2D4NLZ,8/30/2019,1000 Inputs,1006 Gamepads and Controllers,-149.99,-1,19.66
C03M2D4NLZ,8/31/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,10
C13N1DORBG,5/1/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,20.48
C13N1DORBG,5/2/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,8.79
C13N1DORBG,5/3/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,12.37
C13N1DORBG,5/4/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,9.76
C13N1DORBG,5/5/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,8.65
C13N1DORBG,5/6/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,13.54
C13N1DORBG,5/7/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,27.16
C13N1DORBG,5/8/2019,1000 Inputs,1006 Gamepads and Controllers,599.96,4,14.44
C13N1DORBG,5/9/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,10.87
C13N1DORBG,5/10/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,17.17
C13N1DORBG,5/11/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,23.46
C13N1DORBG,5/12/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,12.73
C13N1DORBG,5/13/2019,1000 Inputs,1006 Gamepads and Controllers,599.96,4,13.86
C13N1DORBG,5/14/2019,1000 Inputs,1006 Gamepads and Controllers,899.94,6,15.05
C13N1DORBG,5/15/2019,1000 Inputs,1006 Gamepads and Controllers,599.96,4,16.35
C13N1DORBG,5/16/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,8.08
C13N1DORBG,5/17/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,20.27
C13N1DORBG,5/18/2019,1000 Inputs,1006 Gamepads and Controllers,599.96,4,12.5
C13N1DORBG,5/19/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,15.89
C13N1DORBG,5/20/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,17.02
C13N1DORBG,5/21/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,16.85
C13N1DORBG,5/22/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,10.34
C13N1DORBG,5/23/2019,1000 Inputs,1006 Gamepads and Controllers,435,3,11.49
C13N1DORBG,5/24/2019,1000 Inputs,1006 Gamepads and Controllers,290,2,30.77
C13N1DORBG,5/25/2019,1000 Inputs,1006 Gamepads and Controllers,145,1,2.22
C13N1DORBG,5/26/2019,1000 Inputs,1006 Gamepads and Controllers,290,2,13.53
C13N1DORBG,5/27/2019,1000 Inputs,1006 Gamepads and Controllers,290,2,14.78
C13N1DORBG,5/28/2019,1000 Inputs,1006 Gamepads and Controllers,1300.01,9,7.29
C13N1DORBG,5/29/2019,1000 Inputs,1006 Gamepads and Controllers,870,6,10.08
C13N1DORBG,5/30/2019,1000 Inputs,1006 Gamepads and Controllers,145,1,16.8
C13N1DORBG,5/31/2019,1000 Inputs,1006 Gamepads and Controllers,145,1,19.19
C13N1DORBG,6/1/2019,1000 Inputs,1006 Gamepads and Controllers,145,1,8.73
C13N1DORBG,6/2/2019,1000 Inputs,1006 Gamepads and Controllers,435,3,11.21
C13N1DORBG,6/3/2019,1000 Inputs,1006 Gamepads and Controllers,580,4,20.59
C13N1DORBG,6/4/2019,1000 Inputs,1006 Gamepads and Controllers,145,1,18.37
C13N1DORBG,6/5/2019,1000 Inputs,1006 Gamepads and Controllers,145,1,16.67
C13N1DORBG,6/6/2019,1000 Inputs,1006 Gamepads and Controllers,580,4,24.51
C13N1DORBG,6/7/2019,1000 Inputs,1006 Gamepads and Controllers,579.92,4,13.04
C13N1DORBG,6/8/2019,1000 Inputs,1006 Gamepads and Controllers,724.9,5,14.29
C13N1DORBG,6/9/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,14.06
C13N1DORBG,6/10/2019,1000 Inputs,1006 Gamepads and Controllers,1159.84,8,17.39
C13N1DORBG,6/11/2019,1000 Inputs,1006 Gamepads and Controllers,144.98,1,21.88
C13N1DORBG,6/12/2019,1000 Inputs,1006 Gamepads and Controllers,709.93,5,12.5
C13N1DORBG,6/13/2019,1000 Inputs,1006 Gamepads and Controllers,279.98,2,8.33
C13N1DORBG,6/14/2019,1000 Inputs,1006 Gamepads and Controllers,139.99,1,15.75
C13N1DORBG,6/15/2019,1000 Inputs,1006 Gamepads and Controllers,279.94,2,13.87
C13N1DORBG,6/16/2019,1000 Inputs,1006 Gamepads and Controllers,139.97,1,12.59
C13N1DORBG,6/17/2019,1000 Inputs,1006 Gamepads and Controllers,279.94,2,16.99
C13N1DORBG,6/18/2019,1000 Inputs,1006 Gamepads and Controllers,419.91,3,10.73
C13N1DORBG,6/19/2019,1000 Inputs,1006 Gamepads and Controllers,279.94,2,13.5
C13N1DORBG,6/20/2019,1000 Inputs,1006 Gamepads and Controllers,559.88,4,13.19
C13N1DORBG,6/21/2019,1000 Inputs,1006 Gamepads and Controllers,699.85,5,11.76
C13N1DORBG,6/22/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,10.61
C13N1DORBG,6/23/2019,1000 Inputs,1006 Gamepads and Controllers,279.94,2,13.56
C13N1DORBG,6/24/2019,1000 Inputs,1006 Gamepads and Controllers,419.91,3,13.21
C13N1DORBG,6/25/2019,1000 Inputs,1006 Gamepads and Controllers,419.91,3,12.24
C13N1DORBG,6/26/2019,1000 Inputs,1006 Gamepads and Controllers,699.85,5,9.55
C13N1DORBG,6/27/2019,1000 Inputs,1006 Gamepads and Controllers,274.96,2,11.19
C13N1DORBG,6/28/2019,1000 Inputs,1006 Gamepads and Controllers,809.94,6,14.79
C13N1DORBG,6/29/2019,1000 Inputs,1006 Gamepads and Controllers,269.96,2,17.27
C13N1DORBG,6/30/2019,1000 Inputs,1006 Gamepads and Controllers,134.97,1,17.36
C13N1DORBG,7/1/2019,1000 Inputs,1006 Gamepads and Controllers,269.94,2,12
C13N1DORBG,7/2/2019,1000 Inputs,1006 Gamepads and Controllers,674.85,5,14.29
C13N1DORBG,7/3/2019,1000 Inputs,1006 Gamepads and Controllers,269.94,2,10
C13N1DORBG,7/4/2019,1000 Inputs,1006 Gamepads and Controllers,539.88,4,12.23
C13N1DORBG,7/5/2019,1000 Inputs,1006 Gamepads and Controllers,944.79,7,7.89
C13N1DORBG,7/6/2019,1000 Inputs,1006 Gamepads and Controllers,269.94,2,12.7
C13N1DORBG,7/7/2019,1000 Inputs,1006 Gamepads and Controllers,539.88,4,14.1
C13N1DORBG,7/8/2019,1000 Inputs,1006 Gamepads and Controllers,539.88,4,9.41
C13N1DORBG,7/9/2019,1000 Inputs,1006 Gamepads and Controllers,539.88,4,15.13
C13N1DORBG,7/10/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,10.42
C13N1DORBG,7/11/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,8.55
C13N1DORBG,7/12/2019,1000 Inputs,1006 Gamepads and Controllers,276.82,2,13.13
C13N1DORBG,7/13/2019,1000 Inputs,1006 Gamepads and Controllers,138.41,1,9.68
C13N1DORBG,7/14/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,24.49
C13N1DORBG,7/15/2019,1000 Inputs,1006 Gamepads and Controllers,968.87,7,6.41
C13N1DORBG,7/16/2019,1000 Inputs,1006 Gamepads and Controllers,968.87,7,10.47
C13N1DORBG,7/17/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,9.35
C13N1DORBG,7/18/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,8.33
C13N1DORBG,7/19/2019,1000 Inputs,1006 Gamepads and Controllers,553.64,4,14.95
C13N1DORBG,7/20/2019,1000 Inputs,1006 Gamepads and Controllers,138.41,1,10
C13N1DORBG,7/21/2019,1000 Inputs,1006 Gamepads and Controllers,138.41,1,13.14
C13N1DORBG,7/22/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,18.05
C13N1DORBG,7/23/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,9.77
C13N1DORBG,7/24/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,6.03
C13N1DORBG,7/25/2019,1000 Inputs,1006 Gamepads and Controllers,1049.93,7,5.5
C13N1DORBG,7/26/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,13.25
C13N1DORBG,7/27/2019,1000 Inputs,1006 Gamepads and Controllers,692.05,5,14.17
C13N1DORBG,7/28/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,22.69
C13N1DORBG,7/29/2019,1000 Inputs,1006 Gamepads and Controllers,553.64,4,18.67
C13N1DORBG,7/30/2019,1000 Inputs,1006 Gamepads and Controllers,276.82,2,14.16
C13N1DORBG,7/31/2019,1000 Inputs,1006 Gamepads and Controllers,553.64,4,13.1
C13N1DORBG,8/1/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,18.3
C13N1DORBG,8/2/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,9.18
C13N1DORBG,8/3/2019,1000 Inputs,1006 Gamepads and Controllers,692.05,5,14.45
C13N1DORBG,8/4/2019,1000 Inputs,1006 Gamepads and Controllers,415.23,3,14.73
C13N1DORBG,8/5/2019,1000 Inputs,1006 Gamepads and Controllers,1199.92,8,12.5
C13N1DORBG,8/6/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,14.78
C13N1DORBG,8/7/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,11.63
C13N1DORBG,8/8/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,10.28
C13N1DORBG,8/9/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,9.45
C13N1DORBG,8/10/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,6.36
C13N1DORBG,8/11/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,8.73
C13N1DORBG,8/12/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,5.08
C13N1DORBG,8/13/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,21.85
C13N1DORBG,8/14/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,11.24
C13N1DORBG,8/15/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,7.29
C13N1DORBG,8/16/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,12.37
C13N1DORBG,8/17/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,12.24
C13N1DORBG,8/18/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,34.86
C13N1DORBG,8/19/2019,1000 Inputs,1006 Gamepads and Controllers,749.95,5,16.46
C13N1DORBG,8/20/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,10.59
C13N1DORBG,8/21/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,16.3
C13N1DORBG,8/22/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,14.84
C13N1DORBG,8/23/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,11.46
C13N1DORBG,8/24/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,16.95
C13N1DORBG,8/25/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,11.4
C13N1DORBG,8/26/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,17.36
C13N1DORBG,8/27/2019,1000 Inputs,1006 Gamepads and Controllers,449.97,3,10.89
C13N1DORBG,8/28/2019,1000 Inputs,1006 Gamepads and Controllers,299.98,2,14.13
C13N1DORBG,8/29/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,3.96
C13N1DORBG,8/30/2019,1000 Inputs,1006 Gamepads and Controllers,149.99,1,0.99
C13N1DORBG,8/31/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,11.76
C03M2BOT\P,5/1/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,0
C03M2BOT\P,5/2/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,8.43
C03M2BOT\P,5/3/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,17.74
C03M2BOT\P,5/4/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,9.19
C03M2BOT\P,5/5/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,16.03
C03M2BOT\P,5/6/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,12.07
C03M2BOT\P,5/7/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,13.29
C03M2BOT\P,5/8/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,8.93
C03M2BOT\P,5/9/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,17.81
C03M2BOT\P,5/10/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,15.72
C03M2BOT\P,5/11/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,15.46
C03M2BOT\P,5/12/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,15.71
C03M2BOT\P,5/13/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,12.92
C03M2BOT\P,5/14/2019,1000 Inputs,1006 Gamepads and Controllers,799.92,8,15.84
C03M2BOT\P,5/15/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,11.59
C03M2BOT\P,5/16/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,13.04
C03M2BOT\P,5/17/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,11.36
C03M2BOT\P,5/18/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,9.84
C03M2BOT\P,5/19/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,13.81
C03M2BOT\P,5/20/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,7.82
C03M2BOT\P,5/21/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.12
C03M2BOT\P,5/22/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,16.84
C03M2BOT\P,5/23/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,10.71
C03M2BOT\P,5/24/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,15.03
C03M2BOT\P,5/25/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,8.14
C03M2BOT\P,5/26/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,13.74
C03M2BOT\P,5/27/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,10.82
C03M2BOT\P,5/28/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,11.95
C03M2BOT\P,5/29/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,15.29
C03M2BOT\P,5/30/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.97
C03M2BOT\P,5/31/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,16.76
C03M2BOT\P,6/1/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,17.65
C03M2BOT\P,6/2/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,9.5
C03M2BOT\P,6/3/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,21.26
C03M2BOT\P,6/4/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,17.49
C03M2BOT\P,6/5/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,18.18
C03M2BOT\P,6/6/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,16.46
C03M2BOT\P,6/7/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,13.81
C03M2BOT\P,6/8/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,16.39
C03M2BOT\P,6/9/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,10.97
C03M2BOT\P,6/10/2019,1000 Inputs,1006 Gamepads and Controllers,999.9,10,14.29
C03M2BOT\P,6/11/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,11.49
C03M2BOT\P,6/12/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,12.77
C03M2BOT\P,6/13/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.17
C03M2BOT\P,6/14/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,17.41
C03M2BOT\P,6/15/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,14.45
C03M2BOT\P,6/16/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,12.78
C03M2BOT\P,6/17/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,13.88
C03M2BOT\P,6/18/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,13.71
C03M2BOT\P,6/19/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.69
C03M2BOT\P,6/20/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,14.4
C03M2BOT\P,6/21/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,12.4
C03M2BOT\P,6/22/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,12.55
C03M2BOT\P,6/23/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,8.99
C03M2BOT\P,6/24/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,15.92
C03M2BOT\P,6/25/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,13.04
C03M2BOT\P,6/26/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,8.45
C03M2BOT\P,6/27/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,11.74
C03M2BOT\P,6/28/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,19.91
C03M2BOT\P,6/29/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,12.29
C03M2BOT\P,6/30/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,12.66
C03M2BOT\P,7/1/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.55
C03M2BOT\P,7/2/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,11.67
C03M2BOT\P,7/3/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,6.91
C03M2BOT\P,7/4/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,13.94
C03M2BOT\P,7/5/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,13.58
C03M2BOT\P,7/6/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,9.95
C03M2BOT\P,7/7/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,6.78
C03M2BOT\P,7/8/2019,1000 Inputs,1006 Gamepads and Controllers,0,0,12.6
C03M2BOT\P,7/9/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,9.54
C03M2BOT\P,7/10/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,16.03
C03M2BOT\P,7/11/2019,1000 Inputs,1006 Gamepads and Controllers,899.91,9,13.95
C03M2BOT\P,7/12/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,12.89
C03M2BOT\P,7/13/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,9.43
C03M2BOT\P,7/14/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,11.38
C03M2BOT\P,7/15/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,4.93
C03M2BOT\P,7/16/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,7.64
C03M2BOT\P,7/17/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,10.12
C03M2BOT\P,7/18/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,4.7
C03M2BOT\P,7/19/2019,1000 Inputs,1006 Gamepads and Controllers,899.91,9,6.51
C03M2BOT\P,7/20/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,10.92
C03M2BOT\P,7/21/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.03
C03M2BOT\P,7/22/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,9.05
C03M2BOT\P,7/23/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,13.62
C03M2BOT\P,7/24/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,14.29
C03M2BOT\P,7/25/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,12.9
C03M2BOT\P,7/26/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,12.56
C03M2BOT\P,7/27/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,14.35
C03M2BOT\P,7/28/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,20.68
C03M2BOT\P,7/29/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,11.54
C03M2BOT\P,7/30/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,13.78
C03M2BOT\P,7/31/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,11.71
C03M2BOT\P,8/1/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,8.15
C03M2BOT\P,8/2/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,18.35
C03M2BOT\P,8/3/2019,1000 Inputs,1006 Gamepads and Controllers,799.92,8,10.94
C03M2BOT\P,8/4/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,6.8
C03M2BOT\P,8/5/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,12.97
C03M2BOT\P,8/6/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,7.42
C03M2BOT\P,8/7/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,9.6
C03M2BOT\P,8/8/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,12.4
C03M2BOT\P,8/9/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,12.5
C03M2BOT\P,8/10/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,7.76
C03M2BOT\P,8/11/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,8.37
C03M2BOT\P,8/12/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,10.21
C03M2BOT\P,8/13/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,22.26
C03M2BOT\P,8/14/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,15.88
C03M2BOT\P,8/15/2019,1000 Inputs,1006 Gamepads and Controllers,699.93,7,12.45
C03M2BOT\P,8/16/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,14.68
C03M2BOT\P,8/17/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,12.17
C03M2BOT\P,8/18/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,10.2
C03M2BOT\P,8/19/2019,1000 Inputs,1006 Gamepads and Controllers,599.94,6,15.97
C03M2BOT\P,8/20/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,10.9
C03M2BOT\P,8/21/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,15.74
C03M2BOT\P,8/22/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,18.97
C03M2BOT\P,8/23/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,2.22
C03M2BOT\P,8/24/2019,1000 Inputs,1006 Gamepads and Controllers,299.97,3,0
C03M2BOT\P,8/25/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,0
C03M2BOT\P,8/26/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,0
C03M2BOT\P,8/27/2019,1000 Inputs,1006 Gamepads and Controllers,399.96,4,0
C03M2BOT\P,8/28/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,0
C03M2BOT\P,8/29/2019,1000 Inputs,1006 Gamepads and Controllers,499.95,5,0
C03M2BOT\P,8/30/2019,1000 Inputs,1006 Gamepads and Controllers,199.98,2,0
C03M2BOT\P,8/31/2019,1000 Inputs,1006 Gamepads and Controllers,99.99,1,0
D11O3G::ZR,5/8/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/10/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/14/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/16/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/19/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/20/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/23/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/24/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/26/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/28/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,5/30/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,6/4/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,6/6/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,6/20/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,6/26/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,7/30/2019,1000 Inputs,1002 Mice,0,0,0
D11O3G::ZR,8/30/2019,1000 Inputs,1002 Mice,0,0,0
D11O1LTK5L,5/1/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0
D11O1LTK5L,5/2/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,99.99,1,0
D11O1LTK5L,5/3/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,344.4,4,1.92
D11O1LTK5L,5/4/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,199.98,2,4.41
D11O1LTK5L,5/5/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,99.99,1,21.52
D11O1LTK5L,5/6/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,13.86
D11O1LTK5L,5/7/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,478.3,5,9.33
D11O1LTK5L,5/8/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,275.32,3,6.76
D11O1LTK5L,5/9/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,325.36,4,8.33
D11O1LTK5L,5/10/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,275.32,3,10.59
D11O1LTK5L,5/11/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,3.12
D11O1LTK5L,5/12/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0
D11O1LTK5L,5/13/2019,1500 Tablet Accessories,1504 Tablet Stands and Docks,0,0,0
